"","City","OtherName","Country","Latitude","Longitude","Certainty","year","pop"
"8920","Antwerp","Antwerpen ","Belgium","51.219217","4.402883",1,1925,466000
"8921","Athens","","Greece","37.97945","23.71622",1,1925,571000
"8922","Atlanta","","United States of America","33.749","-84.38798",1,1925,245000
"8923","Baghdad","Bagdad","Iraq","33.34058","44.40088",1,1925,200000
"8924","Baku","","Azerbaijan","40.37767","49.89201",1,1925,416000
"8925","Baltimore","Maryland","United States of America","39.29038","-76.61219",1,1925,769000
"8926","Bangalore","","India","12.97194","77.59369",1,1925,271000
"8927","Bangkok","","Thailand","13.75398","100.50144",1,1925,375000
"8928","Barcelona","","Spain","41.38879","2.15899",1,1925,803000
"8929","Beijing","Peking","China","39.9075","116.39723",1,1925,1266000
"8930","Belem","Belém, Para","Brazil","-1.455833","-48.503889",3,1925,257000
"8931","Belfast","","Ireland","54.597283","-5.930117",1,1925,415000
"8932","Berlin","","Germany","52.52437","13.41053",1,1925,4013000
"8933","Birmingham","","United Kingdom","52.48142","-1.89983",1,1925,1700000
"8934","Birmingham","Alabama","United States of America","33.520661","-86.80249",1,1925,257000
"8935","Bologna","","Italy","44.49381","11.33875",1,1925,200000
"8936","Bordeaux","","France","44.84044","-0.5805",1,1925,369000
"8937","Boston","","United States of America","42.358431","-71.059772",1,1925,1764000
"8938","Bradford","","United Kingdom","53.79391","-1.75206",2,1925,323000
"8939","Bremen","","Germany","53.07516","8.80777",1,1925,294000
"8940","Brisbane","","Australia","-27.46794","153.02809",1,1925,263000
"8941","Bristol","","United Kingdom","51.45523","-2.59665",1,1925,387000
"8942","Brunn","Brno","Austria","49.2","16.6167",2,1925,240000
"8943","Brussel","Brussels","Belgium","50.85045","4.34878",1,1925,801000
"8944","Bucharest","","Romania","44.43225","26.10626",1,1925,550000
"8945","Budapest","","Hungary","47.49801","19.03991",1,1925,1318000
"8946","Buenos Aires","","Argentina","-34.61315","-58.37723",1,1925,2410000
"8947","Buffalo","","United States of America","42.9047","-78.8494",1,1925,536000
"8948","Cairo","Fostat, Fustat","Egypt","30.06263","31.24967",1,1925,1000000
"8949","Calcutta","Kolkata","India","22.56263","88.36304",1,1925,1390000
"8950","Cape Town","","South Africa","-33.92584","18.42322",1,1925,222000
"8951","Cardiff","","Wales","51.481581","-3.17909",1,1925,238000
"8952","Catania","","Italy","37.50213","15.08719",1,1925,263000
"8953","Changsha","","China","28.196111","112.972222",1,1925,260000
"8954","Chemnitz","","Germany","50.83333","12.91667",1,1925,331000
"8955","Chengdu","","China","30.66667","104.06667",1,1925,385000
"8956","Chicago","Illinois","United States of America","41.85003","-87.65005",1,1925,3564000
"8957","Chongqing","Chonquing, Chungking","China","29.56301","106.551557",2,1925,608000
"8958","Cincinnati","","United States of America","39.162","-84.45689",1,1925,568000
"8959","Cleveland","Ohio","United States of America","41.499495","-81.695409",1,1925,990000
"8960","Cologne","Koln, Coln","Germany","50.937531","6.960278",1,1925,698000
"8961","Colombo","","Sri Lanka","6.9344","79.8428",1,1925,264000
"8962","Columbus","Ohio","United States of America","39.961176","-82.998794",1,1925,268000
"8963","Copenhagen","","Denmark","55.67594","12.56553",1,1925,790000
"8964","Delhi","","India","28.65381","77.22897",1,1925,375000
"8965","Denver","Colorado","United States of America","39.737567","-104.984718",1,1925,272000
"8966","Detroit","Michigan","United States of America","42.33143","-83.04575",1,1925,1394000
"8967","Dortmund","","Germany","51.51494","7.466",1,1925,320000
"8968","Dresden","","Germany","51.05089","13.73832",1,1925,619000
"8969","Dublin","","Ireland","53.33306","-6.24889",1,1925,418000
"8970","Dusseldorf","Düsseldorf ","Germany","51.22172","6.77616",1,1925,477000
"8971","Edinburgh","","United Kingdom","55.95206","-3.19648",1,1925,444000
"8972","Frankfurt am Main","","Germany","50.110922","8.682128",1,1925,563000
"8973","Fuzhou","Fuchow, Hokchiu, Fujian province","China","26.076111","119.306389",1,1925,322000
"8974","Gdansk","Danzig","Poland","54.352025","18.64663",2,1925,226000
"8975","Genova","Genoa","Italy","44.40565","8.946256",1,1925,252000
"8976","Glasgow","","United Kingdom","55.86515","-4.25763",1,1925,1396000
"8977","Goteborg","Göteborg ","Sweden","57.70887","11.97456",1,1925,230000
"8978","Guangzhou","Canton","China","23.11667","113.25",1,1925,789000
"8979","Hamburg","","Germany","53.57532","10.01534",1,1925,1369000
"8980","Hangzhou","Hangchow","China","30.25","120.166667",2,1925,380000
"8981","Hannover","","Germany","52.37052","9.73322",1,1925,422000
"8982","Harbin","Haerbin","China","45.75","126.65",1,1925,381000
"8983","Havana","La Habana","Cuba","23.13302","-82.38304",1,1925,550000
"8984","Helsinki","Helsinfors","Finland","60.173324","24.941025",1,1925,211000
"8985","Ho Chi Minh","Saigon","Vietnam","10.823099","106.628767",1,1925,329000
"8986","Hong Kong","","China","22.28552","114.15769",1,1925,750000
"8987","Hyderabad","","India","17.38405","78.45636",1,1925,429000
"8988","Ibadan","","Nigeria","7.38778","3.89639",1,1925,300000
"8989","Indianapolis","Indiana","United States of America","39.76838","-86.15804",1,1925,339000
"8990","Istanbul","Constantinople, Byzantium","Turkey","41.005275","28.976944",1,1925,817000
"8991","Jakarta","Batavia","Indonesia","-6.21462","106.84513",1,1925,290000
"8992","Jinan","Tsinan","China","36.650997","117.120497",1,1925,377000
"8993","Johannesburg","","South Africa","-26.20227","28.04363",1,1925,538000
"8994","Kaifeng","Bienliang, Pienliang","China","34.7986","114.30742",1,1925,233000
"8995","Kanpur","Cawnpore","India","26.4478","80.34627",1,1925,230000
"8996","Kansas City","Missouri","United States of America","39.11417","-94.62746",1,1925,521000
"8997","Karachi","","Pakistan","24.9056","67.0822",1,1925,240000
"8998","Katowice","","Poland","50.25842","19.02754",1,1925,565000
"8999","Kharkov","Kharkiv","Ukraine","49.9935","36.230384",1,1925,388000
"9000","Kiel","","Germany","54.32133","10.13489",1,1925,213000
"9001","Kiev","","Ukraine","50.45466","30.5238",1,1925,463000
"9002","Kobe","Hyogo","Japan","34.691269","135.183072",1,1925,644000
"9003","Konigsberg","Kaliningrad, Königsberg ","Germany","54.716667","20.516667",2,1925,279000
"9004","Lahore","","Pakistan","31.54972","74.34361",1,1925,355000
"9005","Lanzhou","Lanchow","China","36.061089","103.834304",1,1925,110000
"9006","Leeds","","United Kingdom","53.79648","-1.54785",1,1925,470000
"9007","Leicester","","United Kingdom","52.6386","-1.13169",1,1925,236000
"9008","Leipzig","","Germany","51.33962","12.37129",1,1925,679000
"9009","Liege"," Liège ","Belgium","50.63373","5.56749",1,1925,327000
"9010","Lille","","France","50.628442","3.054975",1,1925,504000
"9011","Lisbon","","Portugal","38.71667","-9.13333",1,1925,567000
"9012","Liverpool","","United Kingdom","53.408372","-2.991572",1,1925,1235000
"9013","Lodz","","Poland","51.75","19.46667",1,1925,543000
"9014","London","","United Kingdom","51.511214","-0.119825",1,1925,7742000
"9015","Los Angeles","California","United States of America","34.052234","-118.243685",1,1925,1147000
"9016","Louisville","Kentucky","United States of America","38.252563","-85.758367",1,1925,343000
"9017","Lucknow","","India","26.83928","80.92313",1,1925,257000
"9018","Lvov","Lwow, Lemberg","Poland","49.839683","24.029717",1,1925,230000
"9019","Lyon","","France","45.74846","4.84671",1,1925,691000
"9020","Madras","","India","13.08784","80.27847",1,1925,575000
"9021","Madrid","","Spain","40.416775","-3.703789",1,1925,791000
"9022","Manchester","","United Kingdom","53.48095","-2.23743",1,1925,1725000
"9023","Manila","","Philippines","14.58","121",1,1925,325000
"9024","Mannheim","","Germany","49.49671","8.47955",1,1925,348000
"9025","Marseille","","France","43.29695","5.38107",1,1925,612000
"9026","Melbourne","","Australia","-37.814","144.96332",1,1925,912000
"9027","Mexico City","Tenochtitlan","Mexico","19.42847","-99.12766",1,1925,772000
"9028","Milan","","Italy","45.465453","9.198786",1,1925,917000
"9029","Milwaukee","Wisconsin","United States of America","43.0389","-87.90647",1,1925,560000
"9030","Minneapolis","Minnesota","United States of America","39.12194","-93.265011",1,1925,675000
"9031","Montevideo","","Uraguay","-34.817311","-56.158866",1,1925,429000
"9032","Montreal","Montréal","Canada","45.50884","-73.58781",1,1925,728000
"9033","Moscow","","Russian Federation","55.75222","37.61556",1,1925,1764000
"9034","Mumbai","Bombay","India","19.07283","72.88261",1,1925,1170000
"9035","Munich","","Germany","48.136739","11.576756",1,1925,680000
"9036","Nagoya","","Japan","35.181447","136.906397",1,1925,768000
"9037","Nanjing","Nanking","China","32.05","118.766667",1,1925,395000
"9038","Naples","","Italy","40.851775","14.268122",1,1925,852000
"9039","New Orleans","Louisiana","United States of America","29.95465","-90.07507",1,1925,429000
"9040","New York","New York","United States of America","40.714353","-74.005972",1,1925,7774000
"9041","Newcastle upon Tyne","","United Kingdom","54.978253","-1.617781",2,1925,750000
"9042","Ningbo","Yinhsien, Ningpo","China","29.866667","121.55",2,1925,284000
"9043","Nottingham","","United Kingdom","52.9536","-1.15047",1,1925,265000
"9044","Nurnberg","Nürnberg, Nuremberg","Germany","49.452031","11.07675",1,1925,466000
"9045","Odessa","Odesa","Russian Federation","46.47747","30.73262",1,1925,400000
"9046","Omaha","Nebraska","United States of America","41.252363","-95.997988",1,1925,243000
"9047","Oporto","Porto","Portugal","41.167972","-8.627064",1,1925,256000
"9048","Osaka","","Japan","34.693216","135.502082",1,1925,2219000
"9049","Oslo","Christiania","Norway","59.913869","10.752245",1,1925,255000
"9050","Ostrava","Ostrau","Czech Republic","49.835556","18.2925",1,1925,200000
"9051","Palermo","","Italy","38.115689","13.361267",1,1925,370000
"9052","Paris","","France","48.856614","2.352222",1,1925,4800000
"9053","Philadelphia","Pennsylvania","United States of America","39.95","-75.1667",1,1925,2085000
"9054","Pittsburgh","Pennsylvania","United States of America","40.44062","-79.99589",1,1925,823000
"9055","Plymouth","","United Kingdom","50.375456","-4.14305",1,1925,209000
"9056","Portland","Oregon","United States of America","45.523062","-122.676482",1,1925,280000
"9057","Porto Alegre","Pôrto Alegre","Brazil","-30.03306","-51.23",1,1925,226000
"9058","Portsmouth","","United Kingdom","50.816661","-1.083383",1,1925,283000
"9059","Poznan","Posen","Poland","52.40692","16.92993",1,1925,212000
"9060","Prague","","Austria","50.08804","14.42076",1,1925,745000
"9061","Providence","Rhode Island","United States of America","41.823989","-71.412833",1,1925,412000
"9062","Pune","Poona","India","18.52043","73.856744",1,1925,232000
"9063","Recife","Pernambuco","Brazil","-8.05389","-34.88111",1,1925,375000
"9064","Rhondda","","Wales","51.65896","-3.44885",1,1925,495000
"9065","Riga","","Russian Federation","56.946","24.10589",1,1925,337000
"9066","Rio de Janeiro","","Brazil","-22.90278","-43.2075",1,1925,1240000
"9067","Rochester","New York","United States of America","43.161031","-77.610922",1,1925,311000
"9068","Rome","","Italy","41.89474","12.4839",1,1925,758000
"9069","Rosario","","Argentina","-32.94682","-60.63932",1,1925,335000
"9070","Rostov-on-Don","Rostov","Russian Federation","47.2333","39.41394",1,1925,295000
"9071","Rotterdam","","Netherlands","51.9225","4.47917",1,1925,623000
"9072","Ruhr","","Germany","51.407415","6.862626",1,1925,3400000
"9073","Saint Petersburg","Leningrad","Russian Federation","59.89444","30.26417",1,1925,1430000
"9074","Salvador","Sao Salvador, Bahia","Brazil","-12.97111","-38.51083",1,1925,320000
"9075","San Francisco","California","United States of America","37.77493","-122.419416",1,1925,935000
"9076","Santiago","","Chile","-33.45","-70.666667",1,1925,590000
"9077","Sao Paolo","São Paulo","Brazil","-23.5475","-46.63611",1,1925,740000
"9078","Scranton","Pennsylvania","United States of America","41.40897","-75.66241",1,1925,432000
"9079","Seattle","Washington","United States of America","47.60621","-122.33207",1,1925,340000
"9080","Seoul","Hanyang","Republic of Korea","37.56826","126.97783",1,1925,297000
"9081","Shanghai","","China","31.22222","121.45806",1,1925,1500000
"9082","Sheffield","","United Kingdom","53.381128","-1.470086",1,1925,534000
"9083","Shenyang","Fengtien, Mukden","China","41.79222","123.43278",1,1925,360000
"9084","Singapore","","Singapore","1.28967","103.85007",1,1925,485000
"9085","Sofia","","Bulgaria","42.69751","23.32415",1,1925,205000
"9086","St. Louis","Missouri","United States of America","38.626978","-90.199403",1,1925,930000
"9087","Stockholm","","Sweden","59.33258","18.0649",1,1925,442000
"9088","Stoke","","United Kingdom","53.25","-2.86667",1,1925,272000
"9089","Strasbourg","Strassburg","France","48.58342","7.74296",1,1925,208000
"9090","Stuttgart","","Germany","48.78232","9.17702",1,1925,341000
"9091","Surabaya","Soerabaja","Indonesia","-7.24917","112.75083",1,1925,230000
"9092","Suzhou","Soochow","China","31.3","120.6",1,1925,350000
"9093","Sydney","","Australia","-33.86785","151.20732",1,1925,1039000
"9094","Szczecin","Stettin","Poland","53.416667","14.583333",2,1925,253000
"9095","Taipei","","Taiwan","25.04776","121.53185",1,1925,204000
"9096","Tashkent","","Uzbekistan","41.26465","69.21627",1,1925,308000
"9097","Tbilisi","Tiflis","Georgia","41.709975","44.792989",1,1925,274000
"9098","Tehran","Teheran","Iran","35.69439","51.42151",1,1925,243000
"9099","The Hague","s-Gravenhage","Netherlands","52.070492","4.300694",1,1925,398000
"9100","Thessaloniki","Salonica, Thessalonica","Greece","40.63935","22.944606",1,1925,263000
"9101","Tianjin","Tientsin","China","39.14222","117.17667",1,1925,800000
"9102","Tokyo","Yedo, Edo","Japan","35.6895","139.69171",1,1925,5300000
"9103","Toledo","Ohio","United States of America","41.571019","-83.966889",1,1925,266000
"9104","Toronto","","Canada","43.70011","-79.4163",1,1925,565000
"9105","Trieste","Triest","Italy","45.633333","13.8",2,1925,242000
"9106","Turin","","Italy","45.07049","7.68682",1,1925,520000
"9107","Valencia","","Spain","39.469908","-0.376289",1,1925,262000
"9108","Valparaiso","","Chile","-33.05","-71.6167",1,1925,225000
"9109","Varanasi","Benares","India","25.317645","82.973914",2,1925,201000
"9110","Venice","","Italy","45.440847","12.315514",1,1925,226000
"9111","Vienna","Wien","Austria","48.20849","16.37208",1,1925,1865000
"9112","Wanxian","Wanhsien","China","30.9","108.467",3,1925,97000
"9113","Warsaw","","Poland","52.22977","21.01178",1,1925,1002000
"9114","Washington D.C.","Washington","United States of America","38.914144","-77.0234",1,1925,462000
"9115","Weisbaden","Lainz-Weisbaden","Germany","50.06308","8.243344",1,1925,260000
"9116","Wenzhou","Wenchow, Luchow","China","27.99942","120.66682",1,1925,202000
"9117","Winnipeg","","Canada","49.8844","-97.14704",1,1925,202000
"9118","Wroclaw","Breslau","Germany","51.116667","17.033333",3,1925,573000
"9119","Wuhan","Wuchang","China","30.58333","114.26667",1,1925,818000
"9120","Wuppertal","Barmen-Elberfeld","Germany","51.268752","7.18026",2,1925,354000
"9121","Wuxi","Jiangsu province, Wuchang, Wuhsi","China","31.49117","120.31191",1,1925,200000
"9122","Xian","Sian, Changan, Xi'an","China","34.341485","108.940404",1,1925,250000
"9123","Yangon","","Myanmar","16.80528","96.15611",1,1925,376000
"9124","Yokohama","","Japan","35.443708","139.638026",1,1925,405000
"9125","Zurich","","Switzerland","47.36667","8.55",1,1925,216000
"9126","Nanchang","","China","28.68333","115.88333",1,1928,206378
"9127","Xian","Sian, Changan, Xi'an","China","34.341485","108.940404",1,1930,200000
"9128","Xiangyang","Siangfan, Siangyang","China","32.017","112.133",3,1930,83000
"9129","Nanhai","Foshan, Fatshan","China","23.016667","113.116667",1,1931,163314
"9130","Zaria","","Nigeria","11.11128","7.7227",1,1931,28121
"9131","Shaoxing","Shaohing","China","30","120.583333",1,1933,177530
"9132","Xiangtan","Siangtan","China","27.85","112.9",3,1933,112976
"9133","Yadz","Yezd","Iran","31.896611","54.360681",1,1933,55150
"9134","Lanzhou","Lanchow","China","36.061089","103.834304",1,1935,122000
"9135","Xuzhou","Suchow, Suifu, Hsuchow","China","34.26","117.21",1,1935,160013
"9136","Guilin","Gwilin, Kweilin","China","25.273566","110.290195",3,1936,74791
"9137","Yangzhou","Yangchow","China","32.4"," 119.416667",2,1936,137735
"9138","Datong","Taitong, Tatung","China","40.083333","113.3",2,1938,70000
"9139","Tsinkiang","Zayton, Chinchiang, Chuanchow","China","24.913889","118.58583",3,1938,57000
"9140","Urumqi","Ürümqi, Tihwa, Bishbaliq, Urumchi","China","43.825644","87.616822",1,1938,45000
"9141","Suzhou","Soochow","China","31.3","120.6",1,1940,270000
